,identity,bankId,description,type,value,dueDate,profitability,risk,acquisitionDate,volumn,ticker,name,total_value,client_name,investment_name,inv_pct,investment_id,client_id
4342,xp-Cdb-2-99999915007,xp,Cdb,Cdb,232,2022-08-25,0,81,2021-02-26,7837,,,1818184,CLARIANA,xp-Cdb-2,6.294707635226964,2,38
4343,xp-Cdb-3-99999915007,xp,Cdb,Cdb,87,2024-04-21,0,38,2021-01-20,7948,,,691476,CLARIANA,xp-Cdb-3,2.3939487184884483,3,38
4344,xp-Cdb-4-99999915007,xp,Cdb,Cdb,132,2022-09-29,0,20,2020-11-28,7082,,,934824,CLARIANA,xp-Cdb-4,3.2364401899881488,4,38
4345,xp-Cdb-6-99999915007,xp,Cdb,Cdb,125,2024-01-27,0,76,2021-03-07,8717,,,1089625,CLARIANA,xp-Cdb-6,3.7723744170194995,6,38
4346,xp-Lci-0-99999915007,xp,Lci,Lci,247,2023-10-30,0,53,2020-06-21,4238,,,1046786,CLARIANA,xp-Lci-0,3.6240621557821946,32,38
4347,xp-Lci-4-99999915007,xp,Lci,Lci,112,2024-07-02,0,49,2020-07-02,7942,,,889504,CLARIANA,xp-Lci-4,3.079538495754514,36,38
4348,xp-Lci-5-99999915007,xp,Lci,Lci,103,2023-05-09,0,7,2021-05-22,1815,,,186945,CLARIANA,xp-Lci-5,0.6472194887137412,37,38
4349,xp-Lca-2-99999915007,xp,Lca,Lca,237,2024-03-31,0,30,2020-07-05,6982,,,1654734,CLARIANA,xp-Lca-2,5.728829834642509,26,38
4350,xp-Lca-3-99999915007,xp,Lca,Lca,195,2024-05-27,0,23,2019-12-17,5898,,,1150110,CLARIANA,xp-Lca-3,3.981778630958629,27,38
4351,xp-Lca-5-99999915007,xp,Lca,Lca,230,2022-11-15,0,7,2021-06-23,8953,,,2059190,CLARIANA,xp-Lca-5,7.129090903551573,29,38
4352,xp-Lca-6-99999915007,xp,Lca,Lca,244,2024-06-05,0,55,2020-04-23,5583,,,1362252,CLARIANA,xp-Lca-6,4.71623227654803,30,38
4353,xp-Lca-7-99999915007,xp,Lca,Lca,159,2024-06-11,0,12,2020-06-17,8450,,,1343550,CLARIANA,xp-Lca-7,4.651484362038819,31,38
4354,xp-Cri-0-99999915007,xp,Cri,Cri,91,2024-06-16,0,95,2020-11-10,7579,,,689689,CLARIANA,xp-Cri-0,2.3877619725132604,16,38
4355,xp-Cri-1-99999915007,xp,Cri,Cri,134,2024-01-28,0,15,2020-01-25,3581,,,479854,CLARIANA,xp-Cri-1,1.6612953571223814,17,38
4356,xp-Cri-5-99999915007,xp,Cri,Cri,99,2023-05-01,0,88,2020-11-02,616,,,60984,CLARIANA,xp-Cri-5,0.2111317943765214,21,38
4357,xp-Cri-6-99999915007,xp,Cri,Cri,248,2024-05-10,0,32,2021-02-13,9972,,,2473056,CLARIANA,xp-Cri-6,8.56193019273289,22,38
4358,xp-Cri-7-99999915007,xp,Cri,Cri,194,2024-06-20,0,54,2020-09-10,4232,,,821008,CLARIANA,xp-Cri-7,2.8423995185209088,23,38
4359,xp-Cra-0-99999915007,xp,Cra,Cra,122,2022-11-24,0,68,2020-09-05,6023,,,734806,CLARIANA,xp-Cra-0,2.5439608634827855,8,38
4360,xp-Cra-1-99999915007,xp,Cra,Cra,253,2023-09-01,0,40,2020-05-19,7535,,,1906355,CLARIANA,xp-Cra-1,6.5999631357184425,9,38
4361,xp-Cra-2-99999915007,xp,Cra,Cra,113,2024-01-06,0,70,2021-07-10,7564,,,854732,CLARIANA,xp-Cra-2,2.9591548745741982,10,38
4362,xp-Cra-4-99999915007,xp,Cra,Cra,194,2023-03-24,0,61,2019-12-04,7888,,,1530272,CLARIANA,xp-Cra-4,5.297931805787553,12,38
4363,xp-Cra-5-99999915007,xp,Cra,Cra,182,2023-12-30,0,85,2021-07-05,7017,,,1277094,CLARIANA,xp-Cra-5,4.421408038296754,13,38
4364,xp-stocks-1-99999915007,xp,,,111,,,88,2020-07-08,1043,RAB21,,115773,CLARIANA,xp-stocks-1,0.40081597190005597,45,38
4365,xp-stocks-2-99999915007,xp,,,68,,,34,2019-09-06,9081,SAC93,,617508,CLARIANA,xp-stocks-2,2.1378652118892987,46,38
4366,xp-investfund-0-99999915007,xp,,fii,99,,,62,2020-04-11,6690,,fii 0,662310,CLARIANA,xp-investfund-0,2.2929735460696885,40,38
4367,xp-investfund-2-99999915007,xp,,renda-variável,127,,,16,2020-01-15,2492,,renda-variável 2,316484,CLARIANA,xp-investfund-2,1.0956945233415158,42,38
4368,xp-Cdb-0-99999915008,xp,Cdb,Cdb,107,2022-10-02,0,9,2021-05-18,5247,,,561429,MATHILDE,xp-Cdb-0,2.9988028376161635,0,135
4369,xp-Cdb-1-99999915008,xp,Cdb,Cdb,162,2023-02-25,0,3,2020-08-01,6194,,,1003428,MATHILDE,xp-Cdb-1,5.359685256271963,1,135
4370,xp-Cdb-3-99999915008,xp,Cdb,Cdb,249,2022-09-28,0,81,2020-04-16,7513,,,1870737,MATHILDE,xp-Cdb-3,9.992307885829819,3,135
4371,xp-Cdb-4-99999915008,xp,Cdb,Cdb,134,2022-08-21,0,28,2021-01-22,1864,,,249776,MATHILDE,xp-Cdb-4,1.3341472876684584,4,135
4372,xp-Cdb-5-99999915008,xp,Cdb,Cdb,175,2023-12-10,0,24,2019-12-04,775,,,135625,MATHILDE,xp-Cdb-5,0.7244239874528964,5,135
4373,xp-Cdb-6-99999915008,xp,Cdb,Cdb,95,2023-09-06,0,79,2020-08-01,4942,,,469490,MATHILDE,xp-Cdb-6,2.5077221594046843,6,135
4374,xp-Lci-0-99999915008,xp,Lci,Lci,192,2023-11-23,0,80,2019-12-04,1799,,,345408,MATHILDE,xp-Lci-0,1.844953663838747,32,135
4375,xp-Lci-4-99999915008,xp,Lci,Lci,250,2023-04-25,0,93,2021-02-12,9841,,,2460250,MATHILDE,xp-Lci-4,13.141117899583325,36,135
4376,xp-Lci-5-99999915008,xp,Lci,Lci,244,2022-10-28,0,49,2020-01-21,2340,,,570960,MATHILDE,xp-Lci-5,3.049711482957462,37,135
4377,xp-Lca-0-99999915008,xp,Lca,Lca,252,2023-07-01,0,45,2020-05-21,4125,,,1039500,MATHILDE,xp-Lca-0,5.5523593360905865,24,135
4378,xp-Lca-1-99999915008,xp,Lca,Lca,136,2023-02-24,0,46,2020-11-07,1182,,,160752,MATHILDE,xp-Lca-1,0.8586367176481328,25,135
4379,xp-Lca-2-99999915008,xp,Lca,Lca,133,2024-05-14,0,51,2021-04-20,8362,,,1112146,MATHILDE,xp-Lca-2,5.940388865989227,26,135
4380,xp-Lca-3-99999915008,xp,Lca,Lca,128,2023-06-05,0,34,2019-11-29,2454,,,314112,MATHILDE,xp-Lca-3,1.6777899911285101,27,135
4381,xp-Lca-5-99999915008,xp,Lca,Lca,135,2022-11-08,0,22,2020-09-02,1511,,,203985,MATHILDE,xp-Lca-5,1.0895603840042696,29,135
4382,xp-Lca-7-99999915008,xp,Lca,Lca,76,2023-06-24,0,68,2020-01-01,4904,,,372704,MATHILDE,xp-Lca-7,1.9907518364582069,31,135
4383,xp-Cri-1-99999915008,xp,Cri,Cri,112,2023-03-11,0,45,2020-02-22,1019,,,114128,MATHILDE,xp-Cri-1,0.6096004485900399,17,135
4384,xp-Cri-6-99999915008,xp,Cri,Cri,196,2023-05-28,0,64,2020-02-16,2829,,,554484,MATHILDE,xp-Cri-6,2.9617069880835527,22,135
4385,xp-Cri-7-99999915008,xp,Cri,Cri,233,2022-10-06,0,86,2021-01-07,2885,,,672205,MATHILDE,xp-Cri-7,3.5904989971301324,23,135
4386,xp-Cra-1-99999915008,xp,Cra,Cra,110,2022-11-29,0,26,2019-12-24,6987,,,768570,MATHILDE,xp-Cra-1,4.105220601192056,9,135
4387,xp-Cra-3-99999915008,xp,Cra,Cra,227,2023-08-23,0,69,2020-07-13,7833,,,1778091,MATHILDE,xp-Cra-3,9.497450855477295,11,135
4388,xp-Cra-4-99999915008,xp,Cra,Cra,205,2024-02-20,0,81,2021-07-13,3399,,,696795,MATHILDE,xp-Cra-4,3.721843408938182,12,135
4389,xp-Cra-6-99999915008,xp,Cra,Cra,132,2022-10-30,0,74,2019-11-28,6868,,,906576,MATHILDE,xp-Cra-6,4.842362402573987,14,135
4390,xp-Cra-7-99999915008,xp,Cra,Cra,119,2024-04-30,0,85,2019-10-04,8567,,,1019473,MATHILDE,xp-Cra-7,5.4453876185110905,15,135
4391,xp-stocks-0-99999915008,xp,,,99,,,39,2020-08-14,5655,NAA15,,559845,MATHILDE,xp-stocks-0,2.990342099580216,44,135
4392,xp-stocks-1-99999915008,xp,,,70,,,65,2020-10-23,5181,DAB34,,362670,MATHILDE,xp-stocks-1,1.9371564794804936,45,135
4393,xp-stocks-2-99999915008,xp,,,6,,,49,2021-06-15,1477,XAC29,,8862,MATHILDE,xp-stocks-2,0.04733526545111571,46,135
4394,xp-stocks-3-99999915008,xp,,,56,,,72,2020-09-10,1083,UAD60,,60648,MATHILDE,xp-stocks-3,0.32394371237635583,47,135
4395,xp-investfund-1-99999915008,xp,,renda-fixa,93,,,29,2021-07-05,3754,,renda-fixa 1,349122,MATHILDE,xp-investfund-1,1.864791530673033,41,135
4396,xp-Cdb-0-99999915009,xp,Cdb,Cdb,233,2023-10-26,0,45,2020-08-22,349,,,81317,SENI,xp-Cdb-0,0.3718343302628891,0,174
4397,xp-Cdb-1-99999915009,xp,Cdb,Cdb,141,2022-12-13,0,64,2020-04-03,6944,,,979104,SENI,xp-Cdb-1,4.477101714250597,1,174
4398,xp-Cdb-2-99999915009,xp,Cdb,Cdb,79,2024-04-05,0,79,2021-08-16,8221,,,649459,SENI,xp-Cdb-2,2.9697498960636235,2,174
4399,xp-Cdb-7-99999915009,xp,Cdb,Cdb,196,2022-08-23,0,43,2021-06-14,8927,,,1749692,SENI,xp-Cdb-7,8.000732355919856,7,174
4400,xp-Lci-0-99999915009,xp,Lci,Lci,132,2024-03-12,0,58,2020-05-23,2755,,,363660,SENI,xp-Lci-0,1.662890570771207,32,174
4401,xp-Lci-2-99999915009,xp,Lci,Lci,241,2023-10-25,0,77,2020-06-19,906,,,218346,SENI,xp-Lci-2,0.9984202402398118,34,174
4402,xp-Lci-3-99999915009,xp,Lci,Lci,220,2023-03-27,0,32,2021-03-25,8669,,,1907180,SENI,xp-Lci-3,8.720870150039682,35,174
4403,xp-Lci-4-99999915009,xp,Lci,Lci,130,2023-09-26,0,16,2019-12-14,5520,,,717600,SENI,xp-Lci-4,3.2813349655871367,36,174
4404,xp-Lci-5-99999915009,xp,Lci,Lci,67,2023-06-27,0,82,2019-10-27,8234,,,551678,SENI,xp-Lci-5,2.522631425787598,37,174
4405,xp-Lca-0-99999915009,xp,Lca,Lca,81,2024-06-11,0,80,2021-05-27,9903,,,802143,SENI,xp-Lca-0,3.6679206707092566,24,174
4406,xp-Lca-2-99999915009,xp,Lca,Lca,255,2023-03-10,0,3,2020-08-05,7490,,,1909950,SENI,xp-Lca-2,8.733536395656566,26,174
4407,xp-Lca-3-99999915009,xp,Lca,Lca,160,2023-08-19,0,82,2020-05-31,2065,,,330400,SENI,xp-Lca-3,1.510804170331647,27,174
4408,xp-Lca-4-99999915009,xp,Lca,Lca,186,2022-11-24,0,8,2021-02-07,6689,,,1244154,SENI,xp-Lca-4,5.689083086364407,28,174
4409,xp-Lca-6-99999915009,xp,Lca,Lca,244,2023-10-30,0,91,2020-01-27,3732,,,910608,SENI,xp-Lca-6,4.163893353321309,30,174
4410,xp-Cri-0-99999915009,xp,Cri,Cri,119,2024-04-14,0,22,2020-02-14,8863,,,1054697,SENI,xp-Cri-0,4.822762185339822,16,174
4411,xp-Cri-1-99999915009,xp,Cri,Cri,155,2023-02-23,0,92,2021-08-12,6896,,,1068880,SENI,xp-Cri-1,4.8876161064893795,17,174
4412,xp-Cri-4-99999915009,xp,Cri,Cri,257,2023-07-30,0,69,2020-05-18,4978,,,1279346,SENI,xp-Cri-4,5.850003850172856,20,174
4413,xp-Cri-5-99999915009,xp,Cri,Cri,202,2022-09-24,0,10,2020-11-27,3208,,,648016,SENI,xp-Cri-5,2.9631515594480407,21,174
4414,xp-Cra-5-99999915009,xp,Cra,Cra,153,2024-04-10,0,43,2021-05-30,8305,,,1270665,SENI,xp-Cra-5,5.810308659486871,13,174
4415,xp-Cra-6-99999915009,xp,Cra,Cra,85,2024-01-07,0,3,2020-12-14,8377,,,712045,SENI,xp-Cra-6,3.2559338845756587,14,174
4416,xp-Cra-7-99999915009,xp,Cra,Cra,105,2022-11-25,0,83,2019-12-12,509,,,53445,SENI,xp-Cra-7,0.24438537797631624,15,174
4417,xp-stocks-0-99999915009,xp,,,71,,,46,2021-05-14,624,XAA48,,44304,SENI,xp-stocks-0,0.20258676744059714,44,174
4418,xp-stocks-1-99999915009,xp,,,114,,,28,2020-08-19,357,SAB72,,40698,SENI,xp-stocks-1,0.18609778487941095,45,174
4419,xp-stocks-2-99999915009,xp,,,98,,,71,2020-02-28,5271,CAC45,,516558,SENI,xp-stocks-2,2.362039892912152,46,174
4420,xp-stocks-3-99999915009,xp,,,40,,,36,2020-09-01,288,MAD92,,11520,SENI,xp-stocks-3,0.052676949280328615,47,174
4421,xp-investfund-0-99999915009,xp,,fii,117,,,25,2019-10-30,9473,,fii 0,1108341,SENI,xp-investfund-0,5.068057521033741,40,174
4422,xp-investfund-1-99999915009,xp,,renda-fixa,113,,,65,2020-05-28,8438,,renda-fixa 1,953494,SENI,xp-investfund-1,4.359996100442505,41,174
4423,xp-investfund-3-99999915009,xp,,multimercado,108,,,100,2020-12-29,6406,,multimercado 3,691848,SENI,xp-investfund-3,3.1635800352167354,43,174
4424,xp-Cdb-0-99999916000,xp,Cdb,Cdb,132,2022-08-24,0,92,2020-12-02,1250,,,165000,AURICEIA,xp-Cdb-0,0.7633813110005283,0,31
4425,xp-Cdb-1-99999916000,xp,Cdb,Cdb,238,2023-03-31,0,43,2020-12-05,7867,,,1872346,AURICEIA,xp-Cdb-1,8.662508752282394,1,31
4426,xp-Cdb-4-99999916000,xp,Cdb,Cdb,139,2024-05-19,0,4,2020-09-09,5638,,,783682,AURICEIA,xp-Cdb-4,3.625746621621309,4,31
4427,xp-Cdb-7-99999916000,xp,Cdb,Cdb,215,2023-07-19,0,49,2021-06-25,253,,,54395,AURICEIA,xp-Cdb-7,0.25166137219317414,7,31
4428,xp-Lci-0-99999916000,xp,Lci,Lci,92,2024-03-25,0,65,2020-07-06,5319,,,489348,AURICEIA,xp-Lci-0,2.2639946531847666,32,31
4429,xp-Lci-3-99999916000,xp,Lci,Lci,121,2022-12-22,0,29,2020-08-22,3734,,,451814,AURICEIA,xp-Lci-3,2.0903415978690467,35,31
4430,xp-Lci-6-99999916000,xp,Lci,Lci,65,2024-05-05,0,70,2020-10-06,6105,,,396825,AURICEIA,xp-Lci-6,1.8359320529562704,38,31
4431,xp-Lci-7-99999916000,xp,Lci,Lci,227,2023-09-05,0,29,2019-10-09,8020,,,1820540,AURICEIA,xp-Lci-7,8.422825526841828,39,31
4432,xp-Lca-1-99999916000,xp,Lca,Lca,85,2023-08-11,0,56,2021-01-17,5703,,,484755,AURICEIA,xp-Lca-1,2.242744893418552,25,31
4433,xp-Lca-2-99999916000,xp,Lca,Lca,214,2024-03-12,0,32,2020-08-18,5837,,,1249118,AURICEIA,xp-Lca-2,5.779111129905199,26,31
4434,xp-Lca-3-99999916000,xp,Lca,Lca,207,2023-08-18,0,76,2021-06-09,6855,,,1418985,AURICEIA,xp-Lca-3,6.565009876303543,27,31
4435,xp-Lca-4-99999916000,xp,Lca,Lca,144,2023-07-08,0,38,2021-05-26,3862,,,556128,AURICEIA,xp-Lca-4,2.5729558892369804,28,31
4436,xp-Lca-6-99999916000,xp,Lca,Lca,68,2024-01-24,0,9,2020-02-16,9859,,,670412,AURICEIA,xp-Lca-6,3.1016969180029466,30,31
4437,xp-Cri-0-99999916000,xp,Cri,Cri,216,2023-07-20,0,8,2020-08-21,7424,,,1603584,AURICEIA,xp-Cri-0,7.419067007390734,16,31
4438,xp-Cri-1-99999916000,xp,Cri,Cri,166,2024-04-24,0,2,2020-10-08,3238,,,537508,AURICEIA,xp-Cri-1,2.4868094649289207,17,31
4439,xp-Cri-2-99999916000,xp,Cri,Cri,62,2022-08-31,0,8,2020-03-13,5377,,,333374,AURICEIA,xp-Cri-2,1.5423726131726674,18,31
4440,xp-Cri-4-99999916000,xp,Cri,Cri,118,2023-07-25,0,9,2019-09-13,899,,,106082,AURICEIA,xp-Cri-4,0.4907940377791396,20,31
4441,xp-Cri-5-99999916000,xp,Cri,Cri,184,2023-11-16,0,27,2020-10-22,2095,,,385480,AURICEIA,xp-Cri-5,1.7834438046332342,21,31
4442,xp-Cri-7-99999916000,xp,Cri,Cri,145,2022-11-24,0,57,2020-05-23,1275,,,184875,AURICEIA,xp-Cri-7,0.8553340598255919,23,31
4443,xp-Cra-1-99999916000,xp,Cra,Cra,207,2024-07-13,0,67,2020-04-16,8280,,,1713960,AURICEIA,xp-Cra-1,7.929727465469488,9,31
4444,xp-Cra-2-99999916000,xp,Cra,Cra,137,2023-03-28,0,100,2020-07-04,9570,,,1311090,AURICEIA,xp-Cra-2,6.065827897210197,10,31
4445,xp-Cra-3-99999916000,xp,Cra,Cra,243,2023-02-15,0,36,2021-01-26,7756,,,1884708,AURICEIA,xp-Cra-3,8.719702205413235,11,31
4446,xp-Cra-5-99999916000,xp,Cra,Cra,228,2023-09-29,0,21,2021-03-03,4984,,,1136352,AURICEIA,xp-Cra-5,5.257393209200438,13,31
4447,xp-Cra-6-99999916000,xp,Cra,Cra,61,2022-12-25,0,38,2020-09-02,9715,,,592615,AURICEIA,xp-Cra-6,2.7417649431428974,14,31
4448,xp-stocks-1-99999916000,xp,,,98,,,95,2019-11-12,9084,SAB24,,890232,AURICEIA,xp-stocks-1,4.11870588639165,45,31
4449,xp-stocks-3-99999916000,xp,,,59,,,55,2020-02-29,2141,AAD34,,126319,AURICEIA,xp-stocks-3,0.5844215989350044,47,31
4450,xp-investfund-1-99999916000,xp,,renda-fixa,143,,,29,2021-06-19,1813,,renda-fixa 1,259259,AURICEIA,xp-investfund-1,1.19947560793143,41,31
4451,xp-investfund-2-99999916000,xp,,renda-variável,84,,,10,2020-06-19,1614,,renda-variável 2,135576,AURICEIA,xp-investfund-2,0.6272496037588341,42,31
4452,xp-Cdb-2-99999916001,xp,Cdb,Cdb,198,2022-10-29,0,4,2019-12-19,3998,,,791604,GRABIELE,xp-Cdb-2,3.5206495325400704,2,78
4453,xp-Cdb-4-99999916001,xp,Cdb,Cdb,131,2023-04-11,0,82,2020-03-20,2066,,,270646,GRABIELE,xp-Cdb-4,1.2036949199143006,4,78
4454,xp-Cdb-5-99999916001,xp,Cdb,Cdb,123,2023-10-22,0,45,2020-03-07,4742,,,583266,GRABIELE,xp-Cdb-5,2.5940687139611684,5,78
4455,xp-Cdb-7-99999916001,xp,Cdb,Cdb,190,2022-10-06,0,88,2021-05-06,276,,,52440,GRABIELE,xp-Cdb-7,0.2332262867373097,7,78
4456,xp-Lci-1-99999916001,xp,Lci,Lci,151,2024-07-14,0,63,2020-07-03,2422,,,365722,GRABIELE,xp-Lci-1,1.6265443180423793,33,78
4457,xp-Lci-2-99999916001,xp,Lci,Lci,254,2023-07-17,0,40,2021-02-13,7368,,,1871472,GRABIELE,xp-Lci-2,8.323349833959695,34,78
4458,xp-Lci-3-99999916001,xp,Lci,Lci,237,2023-03-22,0,35,2021-07-26,8159,,,1933683,GRABIELE,xp-Lci-3,8.600032528929466,35,78
4459,xp-Lci-4-99999916001,xp,Lci,Lci,218,2024-06-13,0,13,2021-06-16,2251,,,490718,GRABIELE,xp-Lci-4,2.1824625662692436,36,78
4460,xp-Lci-5-99999916001,xp,Lci,Lci,220,2023-08-30,0,57,2021-02-11,2715,,,597300,GRABIELE,xp-Lci-5,2.656484764839723,37,78
4461,xp-Lca-0-99999916001,xp,Lca,Lca,91,2023-10-28,0,37,2021-07-30,9612,,,874692,GRABIELE,xp-Lca-0,3.8901824408625263,24,78
4462,xp-Lca-1-99999916001,xp,Lca,Lca,198,2024-02-03,0,2,2020-10-10,9141,,,1809918,GRABIELE,xp-Lca-1,8.0495891388066,25,78
4463,xp-Lca-5-99999916001,xp,Lca,Lca,242,2023-02-19,0,34,2021-04-16,5391,,,1304622,GRABIELE,xp-Lca-5,5.802291088020642,29,78
4464,xp-Cri-0-99999916001,xp,Cri,Cri,94,2024-07-10,0,9,2019-11-09,3549,,,333606,GRABIELE,xp-Cri-0,1.4837087836248462,16,78
4465,xp-Cri-1-99999916001,xp,Cri,Cri,154,2023-01-18,0,7,2020-08-13,6062,,,933548,GRABIELE,xp-Cri-1,4.151943812567543,17,78
4466,xp-Cri-2-99999916001,xp,Cri,Cri,108,2024-01-28,0,89,2021-02-13,8391,,,906228,GRABIELE,xp-Cri-2,4.030438432062904,18,78
4467,xp-Cri-4-99999916001,xp,Cri,Cri,60,2023-04-14,0,44,2020-03-16,5424,,,325440,GRABIELE,xp-Cri-4,1.4473905941226175,20,78
4468,xp-Cri-5-99999916001,xp,Cri,Cri,182,2023-12-03,0,17,2020-05-20,2698,,,491036,GRABIELE,xp-Cri-5,2.183876867550374,21,78
4469,xp-Cri-6-99999916001,xp,Cri,Cri,180,2022-08-30,0,93,2020-01-17,3190,,,574200,GRABIELE,xp-Cri-6,2.553747784984043,22,78
4470,xp-Cri-7-99999916001,xp,Cri,Cri,89,2024-05-28,0,8,2020-08-02,6506,,,579034,GRABIELE,xp-Cri-7,2.5752469434525436,23,78
4471,xp-Cra-0-99999916001,xp,Cra,Cra,143,2023-11-09,0,43,2019-11-26,3256,,,465608,GRABIELE,xp-Cra-0,2.070786134919628,8,78
4472,xp-Cra-1-99999916001,xp,Cra,Cra,74,2024-06-04,0,50,2020-09-26,5790,,,428460,GRABIELE,xp-Cra-1,1.9055708393491173,9,78
4473,xp-Cra-2-99999916001,xp,Cra,Cra,238,2023-04-11,0,2,2021-04-30,2622,,,624036,GRABIELE,xp-Cra-2,2.775392812173985,10,78
4474,xp-Cra-3-99999916001,xp,Cra,Cra,206,2024-08-03,0,74,2020-07-01,1752,,,360912,GRABIELE,xp-Cra-3,1.6051518992932097,11,78
4475,xp-Cra-4-99999916001,xp,Cra,Cra,240,2024-08-01,0,41,2021-06-01,9011,,,2162640,GRABIELE,xp-Cra-4,9.618316108878249,12,78
4476,xp-Cra-5-99999916001,xp,Cra,Cra,215,2023-08-27,0,100,2021-03-25,7928,,,1704520,GRABIELE,xp-Cra-5,7.5808327663897614,13,78
4477,xp-stocks-2-99999916001,xp,,,52,,,22,2021-07-15,9727,QAC36,,505804,GRABIELE,xp-stocks-2,2.249557374845122,46,78
4478,xp-investfund-1-99999916001,xp,,renda-fixa,79,,,25,2020-03-24,3372,,renda-fixa 1,266388,GRABIELE,xp-investfund-1,1.184757514709734,41,78
4479,xp-investfund-3-99999916001,xp,,multimercado,122,,,82,2021-05-12,7189,,multimercado 3,877058,GRABIELE,xp-investfund-3,3.900705198193199,43,78
4480,xp-Cdb-1-99999916002,xp,Cdb,Cdb,123,2022-12-03,0,73,2021-04-30,2429,,,298767,MEIRIELI,xp-Cdb-1,1.3755256280718515,1,137
4481,xp-Cdb-4-99999916002,xp,Cdb,Cdb,236,2024-01-25,0,48,2021-07-21,6102,,,1440072,MEIRIELI,xp-Cdb-4,6.6301028636652894,4,137
4482,xp-Cdb-5-99999916002,xp,Cdb,Cdb,257,2023-03-09,0,82,2019-12-18,4068,,,1045476,MEIRIELI,xp-Cdb-5,4.813379762604462,5,137
4483,xp-Lci-0-99999916002,xp,Lci,Lci,120,2023-07-06,0,4,2021-05-02,2963,,,355560,MEIRIELI,xp-Lci-0,1.6370010487009192,32,137
4484,xp-Lci-1-99999916002,xp,Lci,Lci,132,2022-10-11,0,62,2020-10-22,8934,,,1179288,MEIRIELI,xp-Lci-1,5.429451267635307,33,137
4485,xp-Lci-4-99999916002,xp,Lci,Lci,109,2023-11-11,0,16,2020-10-13,7165,,,780985,MEIRIELI,xp-Lci-4,3.595661109291505,36,137
4486,xp-Lci-5-99999916002,xp,Lci,Lci,178,2023-01-26,0,70,2020-06-24,2925,,,520650,MEIRIELI,xp-Lci-5,2.3970767128083406,37,137
4487,xp-Lci-6-99999916002,xp,Lci,Lci,257,2023-11-27,0,82,2021-07-26,7250,,,1863250,MEIRIELI,xp-Lci-6,8.578417718505985,38,137
4488,xp-Lca-0-99999916002,xp,Lca,Lca,249,2023-12-21,0,84,2021-02-22,2418,,,602082,MEIRIELI,xp-Lca-0,2.77199028407005,24,137
4489,xp-Lca-1-99999916002,xp,Lca,Lca,93,2022-08-28,0,2,2021-07-15,9063,,,842859,MEIRIELI,xp-Lca-1,3.8805294940572845,25,137
4490,xp-Lca-2-99999916002,xp,Lca,Lca,76,2023-05-02,0,85,2021-07-27,7628,,,579728,MEIRIELI,xp-Lca-2,2.669072291487475,26,137
4491,xp-Lca-3-99999916002,xp,Lca,Lca,141,2023-07-01,0,98,2021-06-01,9044,,,1275204,MEIRIELI,xp-Lca-3,5.871049289311529,27,137
4492,xp-Lca-6-99999916002,xp,Lca,Lca,154,2024-04-14,0,31,2020-02-15,3748,,,577192,MEIRIELI,xp-Lca-6,2.657396527454666,30,137
4493,xp-Cri-1-99999916002,xp,Cri,Cri,214,2024-08-05,0,98,2020-01-11,602,,,128828,MEIRIELI,xp-Cri-1,0.5931251296603725,17,137
4494,xp-Cri-2-99999916002,xp,Cri,Cri,159,2022-08-31,0,4,2021-06-21,5968,,,948912,MEIRIELI,xp-Cri-2,4.368798343809447,18,137
4495,xp-Cri-3-99999916002,xp,Cri,Cri,230,2023-10-16,0,82,2020-03-10,9264,,,2130720,MEIRIELI,xp-Cri-3,9.809851711351172,19,137
4496,xp-Cri-4-99999916002,xp,Cri,Cri,217,2023-08-01,0,32,2020-05-23,8235,,,1786995,MEIRIELI,xp-Cri-4,8.227339096139328,20,137
4497,xp-Cri-6-99999916002,xp,Cri,Cri,103,2023-03-05,0,17,2020-07-02,7989,,,822867,MEIRIELI,xp-Cri-6,3.7884861681330277,22,137
4498,xp-Cra-1-99999916002,xp,Cra,Cra,146,2023-01-29,0,12,2020-03-27,4209,,,614514,MEIRIELI,xp-Cra-1,2.82922731027505,9,137
4499,xp-Cra-5-99999916002,xp,Cra,Cra,247,2024-07-08,0,1,2021-03-23,1104,,,272688,MEIRIELI,xp-Cra-5,1.2554577060641137,13,137
4500,xp-Cra-6-99999916002,xp,Cra,Cra,172,2023-11-07,0,53,2021-05-08,9425,,,1621100,MEIRIELI,xp-Cra-6,7.463557205672911,14,137
4501,xp-Cra-7-99999916002,xp,Cra,Cra,79,2023-06-22,0,42,2021-01-11,3527,,,278633,MEIRIELI,xp-Cra-7,1.2828285330258837,15,137
4502,xp-stocks-1-99999916002,xp,,,18,,,65,2021-06-22,3664,PAB38,,65952,MEIRIELI,xp-stocks-1,0.30364352897942126,45,137
4503,xp-stocks-2-99999916002,xp,,,18,,,89,2020-09-09,8874,GAC76,,159732,MEIRIELI,xp-stocks-2,0.7354073897825831,46,137
4504,xp-stocks-3-99999916002,xp,,,71,,,55,2019-09-21,3263,IAD24,,231673,MEIRIELI,xp-stocks-3,1.066624322071347,47,137
4505,xp-investfund-0-99999916002,xp,,fii,59,,,46,2021-01-26,4855,,fii 0,286445,MEIRIELI,xp-investfund-0,1.3187950427357826,40,137
4506,xp-investfund-1-99999916002,xp,,renda-fixa,123,,,42,2021-05-22,6756,,renda-fixa 1,830988,MEIRIELI,xp-investfund-1,3.825875316283833,41,137
